# Sample S5c (81059)
# Tripeldot, gemessen mit QPC links unten
# Transconductance von 14 nach 12; Auf Gate hf3 gelockt mit ca. 0.00066 V bei 33Hz. V_{SD,DC}=-0.0003 V; Ca. 30mK.
# Lock-In: Sensitivity 0.005 V, 0.3s, Normal, Bandpaﬂ Q=50.
# Ithaco: Amplification 1e-09, Supression 10e-10 off, Rise Time 0.3ms.
# G11=-0.385 (Manus1); G15=-0.410 (Manus2); G06=-0.455 (Manus3); Ghf1=-0.145 (Manus04); Ghf2=-0.155 (Manus05);
# G01=-0.382 (Yoko01); G03=-0.450 (Yoko02); G13=-0.603 (Knick14); G09=-0.603 (Yoko10); 10,02,04 auf GND
# Fahre aussen Ghf4 (Yoko04); innen Ghf3 (Yoko09);
# grosses\\_diagramm\\_001; started at 2006/07/07-21:02:07
# Recorded with $Id: Measurement.pm 438 2006-05-29 10:41:09Z schroeer $
-0.4	-0.392	+5.94000000E-02	+0.00000000E-04
-0.4	-0.391	+6.62000000E-02	+9.40000000E-03
-0.4	-0.39	+6.51000000E-02	+1.00000000E-03
-0.4	-0.389	+7.70000000E-02	+4.20000000E-03
-0.4	-0.388	+6.41000000E-02	+1.00000000E-03
-0.4	-0.387	+4.39000000E-02	+1.36000000E-02
-0.4	-0.386	+3.57000000E-02	+2.10000000E-03
-0.4	-0.385	+2.64000000E-02	+8.40000000E-03
-0.4	-0.384	+2.10000000E-03	-1.00000000E-03
-0.4	-0.383	-1.19000000E-02	+6.30000000E-03
-0.4	-0.382	+1.03000000E-02	+3.10000000E-03
-0.4	-0.381	-1.50000000E-02	+3.10000000E-03
-0.4	-0.38	-4.96000000E-02	+2.10000000E-03
-0.4	-0.379	-4.70000000E-03	+3.10000000E-03
-0.4	-0.378	+2.64000000E-02	+4.20000000E-03
-0.4	-0.377	+2.12000000E-02	+7.30000000E-03
-0.4	-0.376	+8.30000000E-03	+4.20000000E-03
-0.4	-0.375	+1.03000000E-02	+8.40000000E-03
-0.4	-0.374	-3.05000000E-02	+3.10000000E-03
-0.4	-0.373	-3.98000000E-02	+4.20000000E-03
-0.4	-0.372	-1.19000000E-02	+2.10000000E-03
-0.4	-0.371	+1.71000000E-02	+1.00000000E-03
-0.4	-0.37	+4.19000000E-02	+4.20000000E-03
-0.4	-0.369	+5.00000000E-04	+2.10000000E-03
-0.4	-0.368	-3.60000000E-03	+5.20000000E-03
-0.4	-0.367	+4.14000000E-02	+7.30000000E-03
-0.4	-0.366	+8.68000000E-02	+4.20000000E-03
-0.4	-0.365	+1.15800000E-01	-1.00000000E-03
-0.4	-0.364	+1.46300000E-01	+2.10000000E-03
-0.4	-0.363	+1.08500000E-01	+0.00000000E-04
-0.4	-0.362	+2.53000000E-02	+1.00000000E-03
-0.4	-0.361	+1.86000000E-02	+1.00000000E-03
-0.4	-0.36	-1.34000000E-02	+1.00000000E-03
-0.4	-0.359	-4.70000000E-02	+1.00000000E-03
-0.4	-0.358	-3.15000000E-02	+2.10000000E-03
-0.4	-0.357	-1.71000000E-02	+1.00000000E-03
-0.4	-0.356	+2.12000000E-02	+0.00000000E-04
-0.4	-0.355	-4.70000000E-03	+4.20000000E-03
-0.4	-0.354	-2.33000000E-02	+0.00000000E-04
-0.4	-0.353	-4.55000000E-02	+0.00000000E-04
-0.4	-0.352	-7.65000000E-02	+2.10000000E-03
-0.4	-0.351	-6.00000000E-02	+1.00000000E-03
-0.4	-0.35	-5.74000000E-02	+3.10000000E-03
-0.4	-0.349	-4.08000000E-02	+1.00000000E-03
-0.4	-0.348	-3.98000000E-02	+4.20000000E-03
-0.4	-0.347	-1.45000000E-02	+1.00000000E-03
-0.4	-0.346	-7.20000000E-03	+2.10000000E-03
-0.4	-0.345	+3.46000000E-02	+3.10000000E-03
-0.4	-0.344	+5.69000000E-02	+2.10000000E-03
-0.4	-0.343	+4.45000000E-02	+4.20000000E-03
-0.4	-0.342	+6.67000000E-02	+4.20000000E-03
-0.4	-0.341	+4.86000000E-02	+4.20000000E-03
-0.4	-0.34	+6.77000000E-02	+1.00000000E-03
-0.4	-0.339	+7.80000000E-02	+4.20000000E-03
-0.4	-0.338	+7.55000000E-02	+1.00000000E-03
-0.4	-0.337	+6.41000000E-02	+7.30000000E-03
-0.4	-0.336	+4.24000000E-02	+3.10000000E-03
-0.4	-0.335	+5.01000000E-02	+3.10000000E-03
-0.4	-0.334	+3.98000000E-02	+7.30000000E-03
-0.4	-0.333	+7.20000000E-03	+4.20000000E-03
-0.4	-0.332	-8.30000000E-03	+4.20000000E-03
-0.4	-0.331	-8.30000000E-03	+2.10000000E-03
-0.4	-0.33	-1.65000000E-02	+7.30000000E-03
-0.4	-0.329	-5.48000000E-02	+3.10000000E-03
-0.4	-0.328	-7.34000000E-02	+4.20000000E-03
-0.4	-0.327	-4.19000000E-02	+3.10000000E-03
-0.4	-0.326	-2.17000000E-02	+9.40000000E-03
-0.4	-0.325	-2.95000000E-02	+2.10000000E-03
-0.4	-0.324	-5.53000000E-02	+5.20000000E-03
-0.4	-0.323	-5.07000000E-02	+4.20000000E-03
-0.4	-0.322	-4.96000000E-02	+7.30000000E-03
-0.4	-0.321	-4.45000000E-02	-1.00000000E-03
-0.4	-0.32	-3.46000000E-02	+7.30000000E-03
-0.4	-0.319	-1.45000000E-02	+2.10000000E-03
-0.4	-0.318	-9.30000000E-03	+7.30000000E-03
-0.4	-0.317	+1.03000000E-02	+1.00000000E-03
-0.4	-0.316	+3.15000000E-02	+1.15000000E-02
-0.4	-0.315	+5.32000000E-02	+3.10000000E-03
-0.4	-0.314	+4.50000000E-02	+8.40000000E-03
-0.4	-0.313	+3.98000000E-02	+2.10000000E-03
-0.4	-0.312	+4.91000000E-02	+6.30000000E-03
-0.4	-0.311	+3.05000000E-02	+1.00000000E-03
-0.4	-0.31	+2.22000000E-02	+7.30000000E-03
-0.4	-0.309	+2.53000000E-02	+4.20000000E-03
-0.4	-0.308	+4.70000000E-03	+9.40000000E-03
-0.4	-0.307	-5.00000000E-04	+3.10000000E-03
-0.4	-0.306	-3.60000000E-03	+4.20000000E-03
-0.4	-0.305	-1.81000000E-02	+3.10000000E-03
-0.4	-0.304	-3.46000000E-02	+6.30000000E-03
-0.4	-0.303	-2.17000000E-02	+0.00000000E-04
-0.4	-0.302	-2.69000000E-02	+6.30000000E-03
-0.4	-0.301	-4.08000000E-02	+4.20000000E-03
-0.4	-0.3	-3.36000000E-02	+1.05000000E-02
-0.4	-0.299	-4.34000000E-02	+2.10000000E-03
-0.4	-0.298	-4.24000000E-02	+4.20000000E-03
-0.4	-0.297	-2.84000000E-02	+1.00000000E-03
-0.4	-0.296	-2.12000000E-02	+4.20000000E-03
-0.4	-0.295	-3.88000000E-02	+4.20000000E-03
-0.4	-0.294	-2.43000000E-02	+4.20000000E-03
-0.4	-0.293	-2.69000000E-02	+2.10000000E-03
-0.4	-0.292	+1.50000000E-02	+3.10000000E-03
-0.4	-0.291	+4.45000000E-02	+5.20000000E-03
-0.4	-0.29	+7.29000000E-02	+3.10000000E-03
-0.4	-0.289	+8.63000000E-02	+5.20000000E-03
-0.4	-0.288	+7.08000000E-02	+4.20000000E-03
-0.4	-0.287	+7.24000000E-02	+2.10000000E-03
-0.4	-0.286	+7.96000000E-02	+3.10000000E-03
-0.4	-0.285	+5.01000000E-02	+5.20000000E-03
-0.4	-0.284	-7.80000000E-03	+4.20000000E-03
-0.4	-0.283	-1.71000000E-02	+5.20000000E-03
-0.4	-0.282	-1.09000000E-02	+1.00000000E-03
-0.4	-0.281	-2.07000000E-02	+2.10000000E-03
-0.4	-0.28	-2.89000000E-02	+1.00000000E-03
